project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,success,budget_per_proposal,client_rating_category,experience_level
32203.0,4.2,9.0,16,6.0,Web Development,India,36.0,Bangladesh,3.9,80,1,3220.3,High,Expert
42818.0,2.5,36.0,2,4.0,Data Science,France,50.0,India,4.7,53,0,1157.2432432432433,Medium,Entry
5137.0,3.7,48.0,18,9.0,Marketing,Germany,14.0,Canada,2.3,379,1,104.83673469387755,High,Expert
5354.0,5.0,85.0,0,8.0,Design,Canada,29.0,Australia,1.4,486,0,62.25581395348837,High,Entry
43588.0,1.9,12.0,0,3.0,Mobile App,France,,Pakistan,2.7,95,0,3352.923076923077,Low,Entry
38160.0,2.6,54.0,19,3.0,Marketing,USA,50.0,Pakistan,4.1,348,1,693.8181818181819,Medium,Expert
40311.0,2.9,16.0,8,4.0,Web Development,Australia,36.0,Pakistan,2.8,335,0,2371.235294117647,Medium,Senior
49789.0,1.6,8.0,4,9.0,Design,Australia,34.0,UK,2.0,256,0,5532.111111111111,Low,Junior
20356.0,,87.0,6,9.0,Web Development,Germany,21.0,Ukraine,1.1,203,0,231.3181818181818,,Senior
22333.0,4.3,43.0,5,5.0,Writing,Germany,38.0,Ukraine,2.3,210,0,507.5681818181818,High,Junior
20463.0,4.9,77.0,16,9.0,Marketing,Brazil,75.0,Pakistan,3.9,328,1,262.34615384615387,High,Expert
37432.0,2.6,45.0,16,6.0,Mobile App,UAE,79.0,Australia,1.6,495,1,813.7391304347826,Medium,Expert
27669.0,1.4,7.0,12,8.0,Mobile App,USA,76.0,UK,2.4,316,1,3458.625,Low,Expert
8441.0,1.3,36.0,11,8.0,Design,France,88.0,Pakistan,1.1,125,1,228.13513513513513,Low,Expert
14888.0,4.6,18.0,3,7.0,Design,Australia,50.0,Pakistan,3.9,6,1,783.578947368421,High,Junior
6069.0,2.9,62.0,7,4.0,Design,Germany,37.0,Bangladesh,4.5,413,0,96.33333333333333,Medium,Senior
4800.0,2.3,91.0,4,4.0,Mobile App,Brazil,75.0,Canada,3.3,124,0,52.17391304347826,Medium,Junior
39537.0,2.9,45.0,4,6.0,Marketing,Singapore,19.0,UK,1.1,270,0,859.5,Medium,Junior
37086.0,2.3,93.0,12,9.0,Writing,Canada,1.0,Australia,1.9,107,1,394.531914893617,Medium,Expert
12515.0,3.0,70.0,10,7.0,Mobile App,UAE,81.0,Ukraine,2.8,259,1,176.26760563380282,Medium,Senior
45502.0,4.4,25.0,7,5.0,Design,Canada,40.0,India,3.4,318,0,1750.076923076923,High,Senior
6754.0,3.4,45.0,7,5.0,Data Science,Germany,55.0,Canada,3.0,69,0,146.82608695652175,Medium,Senior
17644.0,3.8,45.0,0,8.0,Marketing,UK,,India,4.7,37,1,383.5652173913044,High,Entry
24714.0,2.5,74.0,12,6.0,Writing,Singapore,26.0,Nigeria,4.8,174,1,329.52,Medium,Expert
40618.0,4.0,13.0,4,1.0,Mobile App,UK,43.0,Ukraine,,187,0,2901.285714285714,High,Junior
15683.0,3.7,84.0,7,1.0,Data Science,India,59.0,Bangladesh,1.6,226,0,184.50588235294117,High,Senior
6738.0,1.5,62.0,16,9.0,Marketing,Germany,51.0,Philippines,2.4,257,1,106.95238095238095,Low,Expert
6590.0,3.3,71.0,12,8.0,Writing,Australia,15.0,Australia,2.7,196,1,91.52777777777777,Medium,Expert
12137.0,2.0,2.0,8,6.0,Mobile App,France,8.0,UK,3.3,7,1,4045.6666666666665,Low,Senior
22915.0,4.2,27.0,1,1.0,Marketing,France,14.0,Nigeria,4.1,50,0,818.3928571428571,High,Entry
24571.0,2.7,28.0,18,2.0,Marketing,France,7.0,Canada,1.5,372,0,847.2758620689655,Medium,Expert
45915.0,5.0,86.0,19,3.0,Design,France,18.0,Pakistan,4.2,221,1,527.7586206896551,High,Expert
43179.0,1.4,17.0,16,3.0,Mobile App,Brazil,12.0,Philippines,3.4,367,0,2398.8333333333335,Low,Expert
41740.0,4.1,34.0,6,2.0,Marketing,Brazil,2.0,Canada,4.9,18,0,1192.5714285714287,High,Senior
18771.0,,76.0,2,2.0,Writing,Singapore,50.0,Canada,3.6,349,0,243.7792207792208,,Entry
36534.0,4.1,75.0,18,6.0,Design,UK,21.0,Canada,3.9,246,1,480.7105263157895,High,Expert
33934.0,2.2,46.0,18,7.0,Marketing,India,7.0,Canada,1.8,30,1,722.0,Medium,Expert
4688.0,3.0,4.0,8,4.0,Web Development,Brazil,12.0,Canada,,79,0,937.6,Medium,Senior
10661.0,4.2,74.0,9,1.0,Data Science,Singapore,84.0,Philippines,1.3,357,0,142.14666666666668,High,Senior
29232.0,,58.0,13,6.0,Marketing,UK,57.0,India,3.6,21,1,495.45762711864404,,Expert
11814.0,1.9,74.0,17,7.0,Design,Canada,78.0,Australia,1.2,288,1,157.52,Low,Expert
24454.0,3.2,58.0,14,4.0,Design,France,74.0,Pakistan,1.5,241,0,414.47457627118644,Medium,Expert
22008.0,3.1,46.0,0,6.0,Writing,Singapore,23.0,Ukraine,1.4,213,0,468.25531914893617,Medium,Entry
22469.0,2.1,94.0,5,9.0,Marketing,Canada,30.0,UK,1.2,199,0,236.5157894736842,Medium,Junior
46159.0,2.2,94.0,14,4.0,Marketing,Brazil,58.0,Canada,2.3,164,0,485.88421052631577,Medium,Expert
38045.0,2.1,12.0,5,4.0,Writing,UAE,52.0,UK,5.0,139,0,2926.5384615384614,Medium,Junior
37168.0,4.1,77.0,17,5.0,Data Science,UAE,56.0,Philippines,2.4,369,1,476.5128205128205,High,Expert
23561.0,3.6,88.0,0,3.0,Writing,Australia,10.0,UK,4.0,452,0,264.7303370786517,High,Entry
14216.0,4.3,32.0,2,2.0,Design,Germany,19.0,India,1.5,319,0,430.7878787878788,High,Entry
40249.0,4.9,96.0,16,9.0,Data Science,UAE,19.0,Bangladesh,2.8,408,1,414.9381443298969,High,Expert
39644.0,2.9,61.0,15,1.0,Data Science,Singapore,87.0,Nigeria,1.7,437,0,639.4193548387096,Medium,Expert
17407.0,,78.0,7,5.0,Mobile App,UK,59.0,Ukraine,1.8,284,0,220.34177215189874,,Senior
19277.0,1.2,15.0,16,5.0,Design,USA,44.0,Ukraine,1.4,12,0,1204.8125,Low,Expert
28193.0,2.2,43.0,7,,Design,India,,Canada,2.7,25,0,640.75,Medium,Senior
43428.0,4.7,57.0,16,6.0,Writing,Brazil,84.0,USA,1.3,21,1,748.7586206896551,High,Expert
26829.0,3.1,5.0,8,6.0,Design,Canada,4.0,UK,,348,1,4471.5,Medium,Senior
47392.0,2.1,88.0,11,6.0,Marketing,Germany,65.0,Philippines,2.8,75,1,532.4943820224719,Medium,Expert
16782.0,2.6,14.0,18,4.0,Writing,USA,13.0,Australia,4.4,495,1,1118.8,Medium,Expert
24124.0,3.4,3.0,3,1.0,Design,Australia,67.0,Bangladesh,4.9,365,0,6031.0,Medium,Junior
23821.0,3.6,55.0,10,3.0,Marketing,Germany,12.0,India,3.7,490,0,425.375,High,Senior
10988.0,1.6,63.0,3,6.0,Mobile App,UK,55.0,USA,4.6,91,0,171.6875,Low,Junior
23074.0,4.9,67.0,13,5.0,Design,UAE,61.0,UK,1.5,328,0,339.3235294117647,High,Expert
5740.0,3.2,93.0,13,1.0,Mobile App,Australia,41.0,Nigeria,4.3,374,0,61.06382978723404,Medium,Expert
43721.0,1.5,33.0,5,5.0,Design,UK,36.0,Pakistan,2.1,265,0,1285.9117647058824,Low,Junior
10978.0,4.6,90.0,16,2.0,Design,USA,2.0,Philippines,2.9,47,0,120.63736263736264,High,Expert
45662.0,1.3,94.0,1,1.0,Web Development,UAE,22.0,India,3.6,498,0,480.65263157894736,Low,Entry
19762.0,,55.0,7,4.0,Marketing,Brazil,22.0,Nigeria,4.6,169,0,352.89285714285717,,Senior
4932.0,5.0,31.0,3,6.0,Design,USA,41.0,Bangladesh,4.6,345,1,154.125,High,Junior
30221.0,3.8,8.0,9,7.0,Mobile App,France,14.0,India,1.4,244,0,3357.8888888888887,High,Senior
14068.0,4.1,62.0,6,9.0,Data Science,France,35.0,Pakistan,2.5,227,1,223.3015873015873,High,Senior
14678.0,2.3,71.0,3,5.0,Mobile App,Germany,50.0,Bangladesh,4.2,186,0,203.86111111111111,Medium,Junior
22695.0,4.8,77.0,15,8.0,Marketing,UAE,9.0,Nigeria,3.8,436,1,290.96153846153845,High,Expert
802.0,3.1,32.0,13,8.0,Design,Brazil,59.0,India,1.1,167,0,24.303030303030305,Medium,Expert
17522.0,,86.0,15,9.0,Writing,USA,56.0,Australia,2.8,202,1,201.4022988505747,,Expert
555.0,4.7,20.0,8,3.0,Web Development,USA,10.0,India,4.3,445,0,26.428571428571427,High,Senior
46281.0,4.9,54.0,3,3.0,Writing,USA,25.0,India,4.0,5,0,841.4727272727273,High,Junior
9217.0,4.3,75.0,5,9.0,Web Development,Germany,45.0,India,2.6,131,1,121.27631578947368,High,Junior
29199.0,2.2,56.0,0,7.0,Web Development,France,11.0,USA,3.9,244,0,512.2631578947369,Medium,Entry
8650.0,4.9,1.0,6,4.0,Writing,Brazil,9.0,India,3.2,90,0,4325.0,High,Senior
2625.0,3.5,12.0,0,1.0,Marketing,Singapore,7.0,India,4.7,310,0,201.92307692307693,Medium,Entry
44747.0,4.7,3.0,18,7.0,Design,Brazil,71.0,USA,3.3,125,1,11186.75,High,Expert
49013.0,3.7,83.0,7,6.0,Mobile App,India,34.0,Australia,2.6,471,0,583.4880952380952,High,Senior
17248.0,2.2,49.0,2,3.0,Writing,USA,83.0,Ukraine,4.5,452,0,344.96,Medium,Entry
40077.0,2.5,47.0,0,5.0,Data Science,Singapore,20.0,Australia,1.2,241,0,834.9375,Medium,Entry
5121.0,3.2,77.0,0,3.0,Web Development,India,89.0,Philippines,4.6,248,0,65.65384615384616,Medium,Entry
15534.0,4.2,29.0,6,,Mobile App,Germany,5.0,Pakistan,3.8,386,1,517.8,High,Senior
46891.0,2.3,28.0,12,5.0,Data Science,Singapore,55.0,India,4.8,6,0,1616.9310344827586,Medium,Expert
5626.0,3.3,7.0,0,6.0,Mobile App,UK,89.0,Nigeria,2.0,87,0,703.25,Medium,Entry
5622.0,2.4,11.0,15,2.0,Design,Canada,15.0,Ukraine,3.8,85,0,468.5,Medium,Expert
18530.0,4.3,40.0,13,8.0,Data Science,France,48.0,India,4.2,395,1,451.9512195121951,High,Expert
17802.0,2.9,25.0,3,9.0,Marketing,Canada,4.0,Bangladesh,3.8,354,0,684.6923076923077,Medium,Junior
19681.0,1.3,49.0,11,3.0,Marketing,UK,78.0,Philippines,1.8,144,0,393.62,Low,Expert
39138.0,1.7,1.0,11,6.0,Writing,France,81.0,Nigeria,2.1,450,0,19569.0,Low,Expert
2031.0,1.2,54.0,16,6.0,Mobile App,UAE,21.0,Philippines,3.3,330,1,36.92727272727273,Low,Expert
41440.0,3.0,55.0,14,2.0,Marketing,Singapore,80.0,Canada,2.8,197,0,740.0,Medium,Expert
40941.0,1.4,13.0,9,8.0,Marketing,UK,9.0,Bangladesh,3.9,362,0,2924.3571428571427,Low,Senior
23833.0,1.5,5.0,2,,Writing,UK,66.0,India,2.5,163,0,3972.1666666666665,Low,Entry
40150.0,4.8,94.0,19,8.0,Writing,France,79.0,Nigeria,4.4,144,1,422.63157894736844,High,Expert
35174.0,4.5,80.0,19,8.0,Marketing,Australia,35.0,Nigeria,2.7,341,1,434.24691358024694,High,Expert
36354.0,2.8,88.0,11,3.0,Mobile App,India,88.0,Ukraine,1.2,0,0,408.4719101123595,Medium,Expert
46771.0,4.9,60.0,0,5.0,Mobile App,USA,51.0,Pakistan,1.1,491,0,766.7377049180328,High,Entry
8652.0,1.0,95.0,0,7.0,Web Development,Germany,78.0,Philippines,3.6,119,0,90.125,Low,Entry
39018.0,3.5,11.0,9,5.0,Web Development,Brazil,37.0,Philippines,3.2,66,0,3251.5,Medium,Senior
46040.0,3.5,12.0,17,6.0,Data Science,UAE,6.0,USA,3.2,463,1,3541.5384615384614,Medium,Expert
10767.0,2.8,18.0,14,2.0,Data Science,USA,82.0,Ukraine,4.2,354,1,566.6842105263158,Medium,Expert
25789.0,2.6,43.0,1,8.0,Data Science,UK,86.0,Pakistan,2.5,461,0,586.1136363636364,Medium,Entry
1562.0,2.8,88.0,16,5.0,Web Development,France,82.0,Philippines,5.0,48,1,17.55056179775281,Medium,Expert
112199.0,2.7,94.0,7,6.0,Writing,UK,51.0,Bangladesh,4.8,306,1,1181.042105263158,Medium,Senior
6729.0,3.9,58.0,8,1.0,Marketing,Singapore,66.0,Bangladesh,1.1,326,0,114.05084745762711,High,Senior
49777.0,1.5,36.0,19,2.0,Design,Germany,17.0,UK,4.6,473,0,1345.3243243243244,Low,Expert
48415.0,,24.0,10,4.0,Design,India,65.0,Philippines,3.7,375,0,1936.6,,Senior
5132.0,1.7,15.0,5,9.0,Marketing,France,9.0,Ukraine,3.0,426,1,320.75,Low,Junior
39556.0,2.0,37.0,13,6.0,Mobile App,Brazil,13.0,India,3.3,367,1,1040.9473684210527,Low,Expert
4096.0,3.1,42.0,0,8.0,Web Development,UAE,58.0,USA,4.4,286,1,95.25581395348837,Medium,Entry
44743.0,1.4,86.0,6,2.0,Mobile App,Singapore,30.0,Pakistan,4.8,23,0,514.2873563218391,Low,Senior
6668.0,4.5,13.0,8,,Design,Germany,31.0,Canada,3.2,210,0,476.2857142857143,High,Senior
43063.0,2.2,5.0,10,1.0,Mobile App,India,23.0,India,1.7,292,0,7177.166666666667,Medium,Senior
8061.0,1.7,88.0,15,4.0,Web Development,France,63.0,Nigeria,3.6,448,1,90.57303370786516,Low,Expert
8758.0,3.7,22.0,18,1.0,Web Development,UK,28.0,Philippines,1.3,472,0,380.7826086956522,High,Expert
17116.0,1.2,59.0,1,9.0,Web Development,UAE,59.0,Ukraine,3.5,62,0,285.26666666666665,Low,Entry
27234.0,3.5,11.0,14,2.0,Design,Australia,10.0,Pakistan,4.2,55,1,2269.5,Medium,Expert
6871.0,3.8,12.0,2,7.0,Web Development,USA,89.0,Nigeria,2.4,457,0,528.5384615384615,High,Entry
26569.0,1.9,99.0,3,3.0,Data Science,Canada,26.0,Canada,1.3,17,0,265.69,Low,Junior
14869.0,1.2,97.0,19,2.0,Data Science,Singapore,77.0,USA,3.8,361,0,151.72448979591837,Low,Expert
13410.0,2.5,5.0,6,4.0,Marketing,Australia,17.0,Bangladesh,2.4,448,0,2235.0,Medium,Senior
8443.0,1.4,62.0,11,7.0,Web Development,Brazil,40.0,Australia,2.0,412,1,134.015873015873,Low,Expert
12699.0,1.5,37.0,3,7.0,Data Science,Brazil,68.0,Ukraine,3.8,76,0,334.1842105263158,Low,Junior
16228.0,2.0,49.0,9,9.0,Web Development,Canada,23.0,Pakistan,4.9,259,1,324.56,Low,Senior
23775.0,2.2,51.0,5,3.0,Design,Australia,35.0,Philippines,4.0,120,0,457.21153846153845,Medium,Junior
7238.0,3.1,39.0,13,7.0,Data Science,Canada,75.0,Nigeria,3.0,395,1,180.95,Medium,Expert
16413.0,3.7,7.0,2,,Design,Canada,76.0,UK,3.4,183,0,2051.625,High,Entry
35740.0,,60.0,16,7.0,Data Science,UK,9.0,Philippines,1.6,47,1,585.9016393442623,,Expert
19623.0,1.6,7.0,10,7.0,Writing,Germany,79.0,Australia,4.3,146,1,2452.875,Low,Senior
48947.0,1.7,96.0,9,5.0,Writing,Brazil,45.0,Philippines,3.4,281,0,504.6082474226804,Low,Senior
35029.0,4.5,33.0,9,9.0,Marketing,Germany,37.0,Ukraine,4.9,363,1,1030.264705882353,High,Senior
10667.0,3.2,78.0,9,7.0,Marketing,Brazil,69.0,UK,4.9,293,1,135.0253164556962,Medium,Senior
11054.0,4.5,99.0,2,7.0,Marketing,Australia,19.0,Philippines,2.4,79,0,110.54,High,Entry
17760.0,2.5,59.0,14,3.0,Design,UAE,75.0,Ukraine,5.0,235,0,296.0,Medium,Expert
47545.0,,56.0,16,1.0,Data Science,Germany,73.0,USA,4.8,408,1,834.1228070175439,,Expert
4312.0,3.1,98.0,17,5.0,Writing,UAE,27.0,Bangladesh,3.6,439,1,43.55555555555556,Medium,Expert
28524.0,2.3,45.0,18,8.0,Web Development,Germany,13.0,India,2.3,457,1,620.0869565217391,Medium,Expert
27785.0,2.9,21.0,18,,Mobile App,Singapore,57.0,Nigeria,4.0,228,1,1262.9545454545455,Medium,Expert
27400.0,3.0,86.0,11,3.0,Writing,Canada,60.0,UK,2.1,283,0,314.9425287356322,Medium,Expert
2105.0,1.8,39.0,4,9.0,Writing,Canada,12.0,Pakistan,3.5,60,0,52.625,Low,Junior
6122.0,,44.0,15,2.0,Web Development,UK,9.0,UK,1.1,219,0,136.04444444444445,,Expert
7267.0,,54.0,14,3.0,Writing,Brazil,77.0,Canada,3.5,344,1,132.12727272727273,,Expert
27639.0,4.7,50.0,14,4.0,Writing,Germany,84.0,Pakistan,4.8,88,1,541.9411764705883,High,Expert
12113.0,2.4,85.0,5,1.0,Writing,France,77.0,India,1.9,434,0,140.84883720930233,Medium,Junior
11089.0,2.2,4.0,11,4.0,Marketing,France,27.0,Australia,4.1,395,0,2217.8,Medium,Expert
14418.0,1.8,94.0,1,4.0,Marketing,India,63.0,Philippines,2.2,263,0,151.76842105263157,Low,Entry
20619.0,3.7,12.0,19,9.0,Data Science,Germany,29.0,Canada,3.8,227,1,1586.076923076923,High,Expert
27946.0,2.3,27.0,8,8.0,Marketing,France,22.0,Bangladesh,3.8,377,1,998.0714285714286,Medium,Senior
13546.0,5.0,83.0,3,2.0,Writing,UK,73.0,Philippines,1.7,102,0,161.26190476190476,High,Junior
25318.0,2.3,96.0,4,7.0,Mobile App,Brazil,88.0,Nigeria,3.4,441,0,261.0103092783505,Medium,Junior
35858.0,2.6,79.0,7,6.0,Marketing,France,19.0,UK,4.4,87,1,448.225,Medium,Senior
4824.0,3.4,61.0,9,7.0,Data Science,USA,38.0,India,2.5,22,0,77.80645161290323,Medium,Senior
11287.0,4.2,92.0,6,4.0,Data Science,Germany,39.0,USA,3.8,292,0,121.36559139784946,High,Senior
9611.0,2.9,86.0,13,5.0,Design,UAE,15.0,Philippines,3.7,266,1,110.47126436781609,Medium,Expert
38610.0,2.7,23.0,4,6.0,Writing,USA,54.0,UK,2.0,16,0,1608.75,Medium,Junior
16889.0,5.0,97.0,15,9.0,Mobile App,USA,32.0,India,4.7,475,1,172.33673469387756,High,Expert
41927.0,1.0,6.0,14,2.0,Mobile App,Germany,46.0,USA,3.3,439,0,5989.571428571428,Low,Expert
14543.0,4.6,37.0,4,9.0,Design,India,61.0,USA,2.4,436,1,382.7105263157895,High,Junior
29246.0,1.6,36.0,2,1.0,Mobile App,Canada,52.0,Australia,1.7,450,0,790.4324324324324,Low,Entry
22850.0,4.1,67.0,9,4.0,Data Science,Brazil,34.0,Philippines,2.9,385,0,336.02941176470586,High,Senior
42105.0,3.5,97.0,4,5.0,Web Development,Brazil,73.0,Philippines,3.9,498,0,429.64285714285717,Medium,Junior
617.0,2.4,41.0,14,9.0,Data Science,France,35.0,Ukraine,3.5,284,1,14.69047619047619,Medium,Expert
47185.0,4.5,85.0,17,6.0,Marketing,France,70.0,Nigeria,3.9,312,1,548.6627906976744,High,Expert
19435.0,1.1,4.0,7,4.0,Web Development,France,37.0,Australia,4.2,161,0,3887.0,Low,Senior
47577.0,1.9,63.0,1,2.0,Mobile App,Germany,78.0,UK,2.8,77,0,743.390625,Low,Entry
13734.0,3.3,49.0,7,5.0,Writing,Australia,61.0,Bangladesh,3.1,121,0,274.68,Medium,Senior
38828.0,2.4,86.0,7,8.0,Web Development,Singapore,49.0,Bangladesh,4.9,480,1,446.2988505747126,Medium,Senior
1346.0,3.4,297.0,3,8.0,Data Science,Singapore,9.0,Canada,4.9,111,1,4.516778523489933,Medium,Junior
11454.0,,94.0,18,6.0,Data Science,France,19.0,Nigeria,2.7,238,1,120.56842105263158,,Expert
14203.0,1.5,72.0,17,1.0,Marketing,France,87.0,Ukraine,3.7,209,0,194.56164383561645,Low,Expert
48653.0,1.5,52.0,0,8.0,Data Science,UAE,28.0,Pakistan,2.1,348,0,917.9811320754717,Low,Entry
47014.0,1.8,24.0,19,4.0,Marketing,India,80.0,Canada,1.6,1,1,1880.56,Low,Expert
23200.0,2.8,88.0,14,2.0,Data Science,Singapore,26.0,Bangladesh,4.1,379,0,260.6741573033708,Medium,Expert
32543.0,4.0,84.0,17,1.0,Design,Germany,38.0,Ukraine,2.7,202,0,382.8588235294118,High,Expert
6969.0,4.6,8.0,11,7.0,Mobile App,France,40.0,UK,1.7,286,1,774.3333333333334,High,Expert
30605.0,4.3,37.0,0,2.0,Writing,France,25.0,Australia,4.0,116,0,805.3947368421053,High,Entry
42601.0,1.8,21.0,6,4.0,Marketing,Singapore,69.0,Australia,4.7,368,0,1936.409090909091,Low,Senior
26886.0,2.8,86.0,18,4.0,Design,France,71.0,Nigeria,4.7,460,1,309.0344827586207,Medium,Expert
49876.0,1.8,48.0,0,1.0,Mobile App,Canada,23.0,Ukraine,,299,0,1017.8775510204082,Low,Entry
46087.0,2.1,67.0,6,2.0,Marketing,Germany,89.0,Philippines,2.9,382,0,677.75,Medium,Senior
37476.0,3.0,92.0,1,1.0,Web Development,Germany,65.0,Australia,1.6,345,0,402.96774193548384,Medium,Entry
39551.0,1.3,14.0,6,6.0,Design,France,22.0,Philippines,4.2,439,0,2636.733333333333,Low,Senior
2548.0,1.9,64.0,18,3.0,Marketing,Germany,64.0,USA,4.8,481,1,39.2,Low,Expert
39501.0,4.7,53.0,12,1.0,Design,Australia,68.0,Ukraine,4.6,437,0,731.5,High,Expert
13441.0,2.9,29.0,4,8.0,Design,Germany,58.0,Ukraine,4.0,436,1,448.03333333333336,Medium,Junior
45875.0,2.8,92.0,18,4.0,Design,Canada,28.0,Nigeria,,113,0,493.2795698924731,Medium,Expert
43033.0,1.1,19.0,0,7.0,Web Development,USA,78.0,Nigeria,2.6,73,0,2151.65,Low,Entry
2328.0,2.0,32.0,0,2.0,Data Science,USA,68.0,USA,2.6,459,0,70.54545454545455,Low,Entry
2417.0,4.5,99.0,17,6.0,Design,India,75.0,Bangladesh,4.6,240,1,24.17,High,Expert
21118.0,1.7,85.0,0,6.0,Mobile App,UAE,4.0,Philippines,1.3,469,0,245.5581395348837,Low,Entry
32754.0,2.7,76.0,4,7.0,Data Science,Canada,1.0,USA,3.1,301,0,425.3766233766234,Medium,Junior
40256.0,1.1,6.0,8,1.0,Web Development,UK,26.0,Pakistan,1.5,53,0,5750.857142857143,Low,Senior
47862.0,2.9,7.0,11,1.0,Writing,UAE,33.0,India,3.6,158,0,5982.75,Medium,Expert
20628.0,1.1,27.0,8,2.0,Web Development,Singapore,81.0,UK,4.2,466,0,736.7142857142857,Low,Senior
46245.0,4.3,44.0,17,2.0,Writing,Singapore,27.0,Canada,3.6,108,0,1027.6666666666667,High,Expert
509.0,4.3,72.0,10,5.0,Mobile App,UK,42.0,Ukraine,4.2,279,1,6.972602739726027,High,Senior
17144.0,4.2,88.0,0,1.0,Writing,UAE,69.0,UK,3.4,152,0,192.62921348314606,High,Entry
22922.0,2.1,79.0,18,2.0,Marketing,UK,71.0,Australia,1.8,162,0,286.525,Medium,Expert
10365.0,4.3,73.0,9,6.0,Design,France,64.0,Canada,2.5,56,0,140.06756756756758,High,Senior
2719.0,3.2,10.0,1,3.0,Data Science,UAE,25.0,Philippines,4.8,327,0,247.1818181818182,Medium,Entry
40309.0,2.5,30.0,6,4.0,Marketing,USA,72.0,Ukraine,2.2,324,0,1300.2903225806451,Medium,Senior
5787.0,3.5,11.0,19,1.0,Data Science,UAE,4.0,Australia,1.3,213,0,482.25,Medium,Expert
34887.0,1.0,94.0,1,5.0,Design,Canada,12.0,Pakistan,,27,0,367.2315789473684,Low,Entry
9012.0,1.6,77.0,18,4.0,Data Science,USA,58.0,Canada,2.5,203,0,115.53846153846153,Low,Expert
1842.0,4.0,50.0,5,,Web Development,France,11.0,Philippines,2.9,32,0,36.11764705882353,High,Junior
43836.0,2.0,43.0,9,3.0,Design,Brazil,59.0,Ukraine,3.2,308,0,996.2727272727273,Low,Senior
19716.0,3.4,95.0,8,1.0,Design,Canada,36.0,Philippines,5.0,121,0,205.375,Medium,Senior
28034.0,2.5,49.0,7,5.0,Data Science,UAE,22.0,Australia,4.0,15,0,560.68,Medium,Senior
14731.0,4.4,16.0,10,1.0,Marketing,Singapore,65.0,Bangladesh,1.1,153,0,866.5294117647059,High,Senior
32793.0,4.8,34.0,8,5.0,Writing,UK,50.0,Nigeria,3.9,395,1,936.9428571428572,High,Senior
27114.0,4.5,0.0,19,9.0,Mobile App,USA,4.0,Bangladesh,4.3,342,1,27114.0,High,Expert
36758.0,2.1,28.0,19,5.0,Writing,UAE,72.0,Ukraine,4.6,496,1,1267.5172413793102,Medium,Expert
28753.0,1.8,50.0,8,2.0,Web Development,Brazil,89.0,Pakistan,2.7,217,0,563.7843137254902,Low,Senior
42578.0,2.9,63.0,7,2.0,Design,Germany,52.0,UK,2.3,104,0,665.28125,Medium,Senior
41252.0,1.0,3.0,14,9.0,Design,Brazil,43.0,Bangladesh,4.4,76,1,10313.0,Low,Expert
18488.0,1.1,86.0,1,5.0,Web Development,USA,46.0,Philippines,4.1,86,0,212.50574712643677,Low,Entry
31537.0,3.2,27.0,0,8.0,Mobile App,Canada,4.0,Nigeria,3.1,30,0,1126.3214285714287,Medium,Entry
12719.0,3.1,15.0,8,4.0,Design,Singapore,13.0,Nigeria,1.5,99,0,794.9375,Medium,Senior
735.0,5.0,62.0,8,2.0,Writing,Singapore,38.0,Nigeria,3.6,154,0,11.666666666666666,High,Senior
43429.0,1.8,75.0,12,4.0,Web Development,Germany,45.0,Nigeria,1.3,291,0,571.4342105263158,Low,Expert
2408.0,2.0,52.0,7,4.0,Design,Canada,25.0,Pakistan,1.4,314,0,45.43396226415094,Low,Senior
9067.0,1.5,84.0,4,9.0,Writing,UAE,67.0,USA,2.3,494,0,106.67058823529412,Low,Junior
36798.0,4.7,16.0,2,6.0,Web Development,Germany,55.0,Pakistan,2.5,105,0,2164.5882352941176,High,Entry
5756.0,4.1,39.0,3,6.0,Web Development,USA,39.0,India,2.8,470,0,143.9,High,Junior
19519.0,4.3,12.0,16,5.0,Web Development,Germany,65.0,Philippines,2.4,229,1,1501.4615384615386,High,Expert
8662.0,4.6,51.0,15,6.0,Mobile App,India,75.0,Ukraine,1.1,2,1,166.57692307692307,High,Expert
5915.0,3.1,57.0,15,1.0,Web Development,UAE,2.0,USA,1.6,221,0,101.98275862068965,Medium,Expert
36659.0,2.8,95.0,19,5.0,Marketing,UK,69.0,Bangladesh,1.5,120,1,381.8645833333333,Medium,Expert
44425.0,2.3,36.0,2,6.0,Data Science,France,86.0,Australia,2.7,159,0,1200.6756756756756,Medium,Entry
6451.0,3.4,78.0,5,8.0,Data Science,Germany,62.0,Australia,1.8,270,0,81.65822784810126,Medium,Junior
22352.0,2.8,75.0,0,4.0,Web Development,USA,46.0,USA,2.2,485,0,294.10526315789474,Medium,Entry
8507.0,,60.0,15,5.0,Design,UAE,77.0,Australia,2.9,330,1,139.45901639344262,,Expert
42332.0,4.7,78.0,14,4.0,Data Science,Germany,87.0,Philippines,1.9,193,0,535.8481012658228,High,Expert
31023.0,4.9,33.0,6,7.0,Writing,Canada,31.0,Pakistan,2.0,217,0,912.4411764705883,High,Senior
23825.0,4.2,69.0,1,6.0,Writing,India,35.0,Australia,4.3,190,0,340.35714285714283,High,Entry
21704.0,4.0,16.0,9,4.0,Design,France,45.0,UK,3.2,251,0,1276.7058823529412,High,Senior
16024.0,3.7,19.0,14,6.0,Writing,Singapore,77.0,Philippines,4.4,225,1,801.2,High,Expert
