project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating
626.0,3.3,36.0,2,5.0,Writing,India,59.0,USA,1.2,459,16.91891891891892,5,5,8,2,0,10.0,138.78
28132.0,1.2,42.0,6,5.0,Writing,UAE,89.0,Nigeria,2.8,391,654.2325581395348,5,7,4,1,3,30.0,120.22
42063.0,3.0,85.0,5,4.0,Data Science,Brazil,59.0,Pakistan,4.0,472,489.1046511627907,0,1,5,2,2,20.0,144.7
44909.0,3.9,63.0,0,4.0,Marketing,USA,67.0,Philippines,4.6,474,701.703125,2,9,6,0,0,0.0,144.04
21030.0,2.4,23.0,18,4.0,Web Development,Germany,61.0,UK,3.3,110,876.25,4,4,7,2,1,72.0,39.72
40464.0,1.5,70.0,6,2.0,Data Science,Singapore,38.0,USA,3.9,42,569.9154929577464,0,6,8,1,3,12.0,15.959999999999999
44827.0,2.0,33.0,3,1.0,Marketing,Brazil,8.0,Australia,2.5,300,1318.4411764705883,2,1,0,1,2,3.0,91.9
3868.0,3.6,47.0,11,2.0,Writing,UAE,65.0,Nigeria,3.0,133,80.58333333333333,5,7,4,0,1,22.0,44.4
4297.0,2.1,11.0,19,7.0,Writing,UK,5.0,Nigeria,3.9,12,358.0833333333333,5,8,4,2,1,133.0,10.86
48382.0,3.0,22.0,17,1.0,Writing,France,43.0,Canada,3.9,10,2103.5652173913045,5,3,2,2,1,17.0,9.66
14218.0,1.5,78.0,8,6.0,Marketing,India,60.0,USA,2.7,101,179.9746835443038,2,5,8,1,3,48.0,33.779999999999994
35060.0,3.4,96.0,18,5.0,Writing,UK,26.0,UK,3.2,453,361.44329896907215,5,8,7,2,1,90.0,142.58
11553.0,2.3,12.0,3,2.0,Mobile App,USA,11.0,Nigeria,4.7,196,888.6923076923077,3,9,4,2,2,6.0,61.58
22616.0,3.5,86.0,0,3.0,Writing,UK,34.0,Nigeria,3.5,390,259.95402298850576,5,8,4,2,0,0.0,118.4
36744.0,4.2,95.0,8,7.0,Marketing,Brazil,2.0,USA,3.6,54,382.75,2,1,8,0,3,56.0,20.04
36685.0,3.4,44.0,14,6.0,Data Science,Germany,21.0,Nigeria,4.1,182,815.2222222222222,0,4,4,2,1,84.0,60.44
2145.0,2.2,98.0,7,6.0,Writing,UAE,26.0,USA,1.5,18,21.666666666666668,5,7,8,2,3,42.0,8.1
48023.0,2.0,64.0,14,8.0,Design,Canada,76.0,Bangladesh,3.1,362,738.8153846153846,1,2,1,1,1,112.0,114.03999999999999
19756.0,2.3,46.0,14,8.0,Mobile App,India,73.0,Australia,4.8,261,420.3404255319149,3,5,0,2,1,112.0,84.42
36340.0,1.7,57.0,17,6.0,Marketing,UK,87.0,India,2.4,472,626.551724137931,2,8,3,1,1,102.0,147.66
35122.0,3.0,4.0,6,1.0,Writing,UAE,5.0,Ukraine,2.2,8,7024.4,5,7,9,2,3,6.0,5.08
37930.0,4.2,76.0,17,7.0,Design,Australia,9.0,India,3.4,147,492.5974025974026,1,0,3,0,1,119.0,50.56
39782.0,2.5,4.0,15,8.0,Marketing,Brazil,50.0,India,1.9,24,7956.4,2,1,3,2,1,120.0,12.459999999999999
3208.0,2.7,59.0,1,5.0,Data Science,Germany,10.0,Australia,3.2,305,53.46666666666667,0,4,0,2,0,5.0,93.08
12194.0,3.4,95.0,3,4.0,Mobile App,Canada,58.0,Nigeria,1.6,71,127.02083333333333,3,2,4,2,2,12.0,22.84
10024.0,3.4,20.0,19,7.0,Writing,UAE,10.0,Ukraine,3.3,433,477.3333333333333,5,7,9,2,1,133.0,136.92000000000002
32380.0,1.3,23.0,15,6.0,Data Science,UAE,78.0,Nigeria,3.4,484,1349.1666666666667,0,7,4,1,1,90.0,151.06
39724.0,4.3,17.0,2,6.0,Marketing,Canada,36.0,Philippines,2.7,421,2206.8888888888887,2,2,6,0,0,12.0,127.98
37480.0,1.7,20.0,1,3.0,Design,Singapore,74.0,Philippines,2.5,321,1784.7619047619048,1,6,6,1,0,3.0,97.6
32909.0,3.9,53.0,2,4.0,Marketing,Brazil,56.0,India,2.0,56,609.425925925926,2,1,3,0,0,8.0,18.2
13724.0,4.1,9.0,4,5.0,Marketing,India,62.0,Bangladesh,2.3,21,1372.4,2,5,1,0,2,20.0,8.42
41238.0,3.9,23.0,1,9.0,Mobile App,Brazil,37.0,USA,3.0,311,1718.25,3,1,8,0,0,9.0,94.8
25650.0,3.3,84.0,18,8.0,Writing,Singapore,41.0,Pakistan,2.0,35,301.7647058823529,5,6,5,2,1,144.0,16.7
34893.0,1.1,88.0,19,3.0,Data Science,France,48.0,Bangladesh,4.1,178,392.0561797752809,0,3,1,1,1,57.0,60.739999999999995
43582.0,2.4,59.0,1,6.0,Mobile App,Brazil,22.0,Pakistan,3.8,67,726.3666666666667,3,1,5,2,0,6.0,21.919999999999998
8473.0,3.4,56.0,1,1.0,Design,Canada,87.0,Bangladesh,2.1,495,148.64912280701753,1,2,1,2,0,1.0,149.64
9077.0,2.5,22.0,19,3.0,Writing,Germany,80.0,Australia,1.4,0,394.6521739130435,5,4,0,2,1,57.0,6.26
8570.0,4.5,21.0,17,7.0,Mobile App,Brazil,61.0,UK,1.0,47,389.54545454545456,3,1,7,0,1,119.0,19.6
9166.0,2.2,67.0,19,7.0,Design,UK,75.0,USA,3.4,416,134.7941176470588,1,8,8,2,1,133.0,131.85999999999999
36868.0,2.2,33.0,13,2.0,Design,Germany,48.0,Canada,1.8,151,1084.3529411764705,1,4,2,2,1,26.0,49.919999999999995
7283.0,2.1,69.0,14,3.0,Data Science,India,64.0,Nigeria,1.1,432,104.04285714285714,0,5,4,2,1,42.0,134.24
46494.0,2.3,27.0,11,7.0,Marketing,Canada,84.0,USA,2.4,196,1660.5,2,2,8,2,1,77.0,63.059999999999995
42414.0,3.2,94.0,10,6.0,Design,France,37.0,India,4.8,57,446.46315789473687,1,3,3,2,3,60.0,22.019999999999996
5471.0,3.8,98.0,10,7.0,Design,Australia,41.0,Bangladesh,3.8,47,55.26262626262626,1,0,1,0,3,70.0,18.619999999999997
13990.0,3.7,38.0,6,9.0,Marketing,Germany,5.0,Pakistan,4.4,440,358.71794871794873,2,4,5,0,3,54.0,135.56
46219.0,4.2,41.0,11,8.0,Web Development,Singapore,77.0,Nigeria,1.6,447,1100.452380952381,4,6,4,0,1,88.0,138.04
45580.0,4.5,22.0,15,6.0,Design,Germany,52.0,USA,1.3,354,1981.7391304347825,1,4,8,0,1,90.0,111.22
2490.0,4.3,69.0,4,4.0,Writing,Australia,17.0,India,1.0,233,35.57142857142857,5,0,3,0,2,16.0,71.49999999999999
5799.0,1.1,79.0,1,9.0,Mobile App,Brazil,62.0,USA,4.8,497,72.4875,3,1,8,1,0,9.0,151.32
46265.0,3.9,1.0,15,7.0,Marketing,UK,52.0,UK,2.2,436,23132.5,2,8,7,0,1,105.0,136.17999999999998
20456.0,1.8,23.0,14,5.0,Marketing,Singapore,20.0,UK,2.8,187,852.3333333333334,2,6,7,1,1,70.0,61.42
22859.0,1.5,16.0,10,2.0,Marketing,Australia,16.0,India,2.6,381,1344.6470588235295,2,0,3,1,3,20.0,118.34
46740.0,3.6,64.0,5,9.0,Writing,Australia,7.0,Bangladesh,3.9,113,719.0769230769231,5,0,1,0,2,45.0,36.96
37648.0,2.3,69.0,12,7.0,Marketing,UK,66.0,Australia,2.2,89,537.8285714285714,2,8,0,2,1,84.0,31.18
29234.0,1.2,68.0,18,9.0,Writing,India,12.0,Pakistan,3.1,368,423.6811594202899,5,5,5,1,1,162.0,117.03999999999999
5257.0,1.6,59.0,9,9.0,Data Science,Germany,43.0,India,5.0,426,87.61666666666666,0,4,3,1,3,81.0,132.5
19597.0,1.0,49.0,18,5.0,Web Development,Brazil,40.0,UK,2.8,168,391.94,4,1,7,1,1,90.0,56.92
10895.0,4.6,92.0,4,7.0,Marketing,Germany,1.0,Nigeria,3.2,362,117.15053763440861,2,4,4,0,2,28.0,111.08
16741.0,1.1,11.0,6,5.0,Web Development,Canada,58.0,Bangladesh,3.0,409,1395.0833333333333,4,2,1,1,3,30.0,125.69999999999999
38856.0,1.8,46.0,10,3.0,Marketing,Singapore,3.0,Ukraine,4.2,442,826.7234042553191,2,6,9,1,3,30.0,137.28
28196.0,2.7,66.0,13,8.0,Writing,France,8.0,Nigeria,2.1,360,420.8358208955224,5,3,4,2,1,104.0,112.74
5444.0,2.4,64.0,15,8.0,Mobile App,Canada,75.0,Pakistan,1.7,176,83.75384615384615,3,2,5,2,1,120.0,57.98
46663.0,4.6,26.0,17,9.0,Web Development,Australia,61.0,India,4.0,499,1728.2592592592594,4,0,3,0,1,153.0,156.39999999999998
20316.0,1.2,47.0,3,6.0,Web Development,France,85.0,India,2.7,191,423.25,4,3,3,1,2,18.0,59.279999999999994
37511.0,3.0,87.0,0,2.0,Writing,UAE,5.0,UK,4.7,132,426.2613636363636,5,7,7,2,0,0.0,41.480000000000004
25417.0,3.7,61.0,14,3.0,Web Development,Germany,26.0,Australia,3.6,171,409.9516129032258,4,4,0,0,1,42.0,56.94
31695.0,4.7,43.0,13,6.0,Data Science,Australia,85.0,UK,3.3,17,720.3409090909091,0,0,7,0,1,78.0,10.32
22066.0,3.5,18.0,18,1.0,Writing,UK,73.0,UK,1.3,250,1161.3684210526317,5,8,7,2,1,18.0,80.92
10416.0,4.2,58.0,4,2.0,Web Development,Brazil,17.0,Ukraine,3.9,440,176.54237288135593,4,1,9,0,2,8.0,134.76
21306.0,1.3,7.0,3,8.0,Web Development,UAE,66.0,Australia,3.7,472,2663.25,4,7,0,1,2,24.0,143.98
10484.0,2.5,54.0,12,8.0,Web Development,USA,51.0,Australia,3.6,111,190.61818181818182,4,9,0,2,1,96.0,38.339999999999996
2259.0,2.5,46.0,17,6.0,Writing,Singapore,47.0,Philippines,2.1,488,48.06382978723404,5,6,6,2,1,102.0,152.34
42449.0,4.5,1.0,11,3.0,Mobile App,UAE,40.0,Australia,4.8,39,21224.5,3,7,0,0,1,33.0,16.919999999999998
27338.0,1.6,93.0,14,2.0,Design,Canada,27.0,Nigeria,2.3,101,290.82978723404256,1,2,4,1,1,28.0,35.419999999999995
2982.0,1.6,93.0,8,6.0,Marketing,Brazil,40.0,Nigeria,1.6,368,31.72340425531915,2,1,4,1,3,48.0,113.44
24942.0,2.3,38.0,3,1.0,Web Development,Australia,1.0,Canada,4.9,173,639.5384615384615,4,0,2,2,2,3.0,54.76
34219.0,1.2,44.0,4,6.0,Design,Brazil,46.0,Pakistan,4.0,313,760.4222222222222,1,1,5,1,2,24.0,96.69999999999999
74910.125,1.7,31.0,8,9.0,Design,Australia,11.0,Philippines,2.7,340,2340.94140625,1,0,6,1,3,72.0,105.48
2579.0,4.9,64.0,12,7.0,Web Development,UK,39.0,Canada,4.7,407,39.676923076923075,4,8,2,0,1,84.0,127.58
3217.0,2.7,37.0,9,9.0,Web Development,Brazil,18.0,Australia,1.4,411,84.65789473684211,4,1,0,2,3,81.0,126.56
28452.0,3.5,76.0,15,2.0,Marketing,India,47.0,USA,1.4,301,369.5064935064935,2,5,8,2,1,30.0,95.36
21408.0,3.9,10.0,12,5.0,Design,Canada,74.0,Nigeria,3.7,195,1946.1818181818182,1,2,4,0,1,60.0,63.58
42960.0,2.5,9.0,3,9.0,Mobile App,USA,21.0,Philippines,1.7,71,4296.0,3,9,6,2,2,27.0,22.880000000000003
25361.0,1.6,58.0,12,7.0,Design,UK,28.0,Bangladesh,4.7,181,429.8474576271187,1,8,1,1,1,84.0,59.779999999999994
7811.0,1.8,89.0,7,9.0,Mobile App,France,1.0,Philippines,3.0,240,86.78888888888889,3,3,6,1,3,63.0,75.3
28571.0,2.3,54.0,12,6.0,Data Science,USA,14.0,Nigeria,2.2,288,519.4727272727273,0,9,4,2,1,72.0,90.88
24070.0,3.5,19.0,14,7.0,Mobile App,UK,20.0,Pakistan,4.6,322,1203.5,3,8,5,2,1,98.0,102.64
18949.0,2.6,80.0,19,5.0,Marketing,Brazil,73.0,Ukraine,1.2,112,233.93827160493828,2,1,9,2,1,95.0,39.78
34036.0,1.0,16.0,19,6.0,Writing,France,45.0,India,3.2,339,2002.1176470588234,5,3,3,1,1,114.0,108.68
38758.0,3.1,67.0,12,1.0,Web Development,USA,61.0,Ukraine,4.7,162,569.9705882352941,4,9,9,2,1,12.0,54.08
48802.0,4.7,4.0,4,1.0,Data Science,France,27.0,Bangladesh,4.4,38,9760.4,0,3,1,0,2,4.0,14.36
29365.0,3.0,59.0,5,2.0,Design,UAE,56.0,USA,2.4,234,489.4166666666667,1,7,8,2,2,10.0,72.66
7145.0,4.3,22.0,4,4.0,Mobile App,UK,52.0,Canada,1.7,430,310.6521739130435,3,8,2,0,2,16.0,130.88
38500.0,4.2,45.0,12,9.0,Data Science,Australia,68.0,Australia,1.8,70,836.9565217391304,0,0,0,0,1,108.0,25.32
27237.0,2.3,51.0,4,5.0,Writing,France,37.0,Nigeria,3.1,218,523.7884615384615,5,3,4,2,2,20.0,67.83999999999999
11985.0,4.1,9.0,12,6.0,Mobile App,USA,82.0,Ukraine,3.4,4,1198.5,3,9,9,0,1,72.0,6.16
39065.0,1.6,45.0,19,1.0,Marketing,Germany,31.0,Ukraine,1.1,240,849.2391304347826,2,4,9,1,1,19.0,78.14
26022.0,3.6,27.0,7,5.0,Design,India,49.0,UK,2.7,164,929.3571428571429,1,5,7,0,3,35.0,52.379999999999995
12842.0,3.6,96.0,8,4.0,Design,Germany,53.0,Philippines,4.3,0,132.39175257731958,1,4,6,0,3,32.0,4.12
41306.0,1.1,42.0,18,5.0,Mobile App,UAE,39.0,Canada,2.8,469,960.6046511627907,3,7,2,1,1,90.0,147.22
49270.0,4.2,25.0,19,9.0,Writing,USA,10.0,Pakistan,1.7,380,1895.0,5,9,5,0,1,171.0,120.38
13587.0,4.6,54.0,14,3.0,Web Development,Canada,9.0,Australia,4.8,183,247.03636363636363,4,2,0,0,1,42.0,61.019999999999996
38141.0,2.1,47.0,9,4.0,Web Development,Singapore,13.0,Pakistan,2.1,390,794.6041666666666,4,6,5,2,3,36.0,120.54
34749.0,4.2,28.0,10,8.0,Design,UAE,18.0,Australia,4.2,368,1198.2413793103449,1,7,0,0,3,80.0,115.07999999999998
10593.0,1.3,26.0,4,3.0,Writing,Australia,12.0,Canada,1.8,447,392.3333333333333,5,0,2,1,2,12.0,136.01999999999998
47690.0,3.4,17.0,8,3.0,Design,Brazil,72.0,UK,2.7,7,2649.4444444444443,1,1,7,2,3,24.0,5.58
16938.0,2.9,59.0,10,9.0,Web Development,Singapore,87.0,Australia,3.0,107,282.3,4,6,0,2,3,90.0,36.300000000000004
40911.0,3.2,73.0,18,5.0,Design,France,5.0,Bangladesh,3.0,381,552.8513513513514,1,3,1,2,1,90.0,120.89999999999999
26899.0,3.0,68.0,1,1.0,Mobile App,UK,7.0,UK,3.1,381,389.84057971014494,3,8,7,2,0,1.0,115.84
20346.0,4.5,73.0,5,7.0,Marketing,USA,15.0,Philippines,1.9,477,274.94594594594594,2,9,6,0,2,35.0,145.35999999999999
16208.0,3.0,20.0,0,7.0,Mobile App,USA,67.0,USA,3.1,447,771.8095238095239,3,9,8,2,0,0.0,135.34
44539.0,2.1,23.0,2,6.0,Marketing,Canada,18.0,USA,2.9,184,1855.7916666666667,2,2,8,2,0,12.0,56.959999999999994
45868.0,4.6,2.0,2,6.0,Writing,Brazil,38.0,India,1.8,283,15289.333333333334,5,1,3,0,0,12.0,86.21999999999998
11498.0,1.4,94.0,13,3.0,Web Development,UK,26.0,Philippines,5.0,153,121.03157894736842,4,8,6,1,1,39.0,51.8
47563.0,4.4,61.0,19,3.0,Writing,Australia,38.0,USA,4.5,33,767.1451612903226,5,0,8,0,1,57.0,17.4
31178.0,2.3,1.0,4,9.0,Writing,UAE,59.0,Australia,4.6,496,15589.0,5,7,0,2,2,36.0,151.83999999999997
11182.0,1.2,65.0,16,1.0,Web Development,India,52.0,India,3.7,351,169.42424242424244,4,5,3,1,1,16.0,111.58
49648.0,3.7,41.0,14,7.0,Data Science,India,33.0,UK,1.6,21,1182.095238095238,0,5,7,0,1,98.0,11.14
9019.0,1.9,33.0,5,7.0,Data Science,Germany,21.0,Philippines,3.3,379,265.2647058823529,0,4,6,1,2,35.0,116.52000000000001
31980.0,2.0,41.0,13,8.0,Design,India,17.0,Australia,4.3,147,761.4285714285714,1,5,0,1,1,104.0,49.72
20194.0,2.2,154.0,13,6.0,Data Science,India,62.0,Ukraine,1.2,397,130.28387096774193,0,5,9,2,1,78.0,123.47999999999999
3800.0,3.0,96.0,16,8.0,Mobile App,France,59.0,USA,3.0,150,39.175257731958766,3,3,8,2,1,128.0,51.0
7222.0,1.7,67.0,7,1.0,Marketing,Germany,2.0,Bangladesh,2.6,66,106.20588235294117,2,4,1,1,3,7.0,22.94
40486.0,1.0,44.0,7,1.0,Writing,Brazil,64.0,USA,1.8,402,899.6888888888889,5,1,8,1,3,7.0,123.41999999999999
24660.0,2.8,74.0,18,9.0,Design,UK,25.0,USA,2.5,77,328.8,1,8,8,2,1,162.0,29.499999999999996
20559.0,1.3,41.0,8,4.0,Writing,USA,41.0,Australia,4.9,231,489.5,5,9,0,1,3,32.0,73.66
36322.0,3.7,46.0,10,3.0,Web Development,USA,19.0,USA,3.9,38,772.8085106382979,4,9,8,0,3,30.0,15.96
14075.0,1.9,4.0,12,6.0,Data Science,Australia,38.0,India,2.2,164,2815.0,0,0,3,1,1,72.0,53.67999999999999
8470.0,4.8,88.0,12,9.0,Web Development,UK,25.0,Pakistan,3.4,98,95.1685393258427,4,8,5,0,1,108.0,34.36
35411.0,4.5,48.0,18,4.0,Design,Germany,39.0,Philippines,2.0,128,722.6734693877551,1,4,6,0,1,72.0,44.599999999999994
22091.0,2.2,36.0,18,9.0,Marketing,Singapore,4.0,Ukraine,3.4,18,597.0540540540541,2,6,9,2,1,162.0,12.16
32321.0,4.1,33.0,4,5.0,Mobile App,Brazil,3.0,Ukraine,4.6,270,950.6176470588235,3,1,9,0,2,20.0,84.04
10003.0,4.2,72.0,15,7.0,Data Science,Brazil,34.0,UK,3.2,472,137.02739726027397,0,1,7,0,1,105.0,147.38
48417.0,4.9,69.0,8,3.0,Web Development,UAE,10.0,Australia,3.0,0,691.6714285714286,4,7,0,0,3,24.0,3.6
19422.0,3.4,17.0,19,3.0,Marketing,Australia,27.0,Philippines,2.8,286,1079.0,2,0,6,2,1,57.0,92.62
12675.0,1.3,77.0,2,3.0,Data Science,UK,1.0,Nigeria,3.1,484,162.5,0,8,4,1,0,6.0,147.04
41624.0,3.6,18.0,18,8.0,Writing,USA,44.0,Nigeria,3.8,179,2190.7368421052633,5,9,4,0,1,144.0,60.62
21889.0,3.5,77.0,4,6.0,Mobile App,France,84.0,Canada,4.2,426,280.62820512820514,3,3,2,2,2,24.0,130.68
48338.0,3.6,39.0,7,9.0,Marketing,Brazil,52.0,Philippines,3.6,255,1208.45,2,1,6,0,3,63.0,80.04
1322.0,3.0,16.0,13,9.0,Data Science,Canada,25.0,Australia,4.9,173,77.76470588235294,0,2,0,2,1,117.0,57.76
17827.0,4.4,59.0,2,8.0,Mobile App,Germany,74.0,Nigeria,4.3,341,297.1166666666667,3,4,4,0,0,16.0,104.61999999999999
47557.0,4.8,98.0,12,1.0,Marketing,India,65.0,Philippines,4.1,49,480.37373737373736,2,5,6,0,1,12.0,19.939999999999998
6650.0,1.9,92.0,10,6.0,Writing,India,80.0,Pakistan,4.4,19,71.50537634408602,5,5,5,1,3,60.0,10.46
4925.0,1.4,154.0,7,4.0,Writing,UK,11.0,Nigeria,2.1,104,31.774193548387096,5,8,4,1,3,28.0,34.14
16532.0,1.8,80.0,18,4.0,Web Development,Singapore,68.0,Philippines,2.7,189,204.09876543209876,4,6,6,1,1,72.0,63.17999999999999
2698.0,4.3,71.0,9,3.0,Design,Australia,77.0,Ukraine,3.3,238,37.47222222222222,1,0,9,0,3,27.0,75.41999999999999
20579.0,3.7,64.0,17,9.0,Web Development,Brazil,85.0,India,2.8,42,316.6,4,1,3,0,1,153.0,18.82
36720.0,3.5,52.0,17,2.0,Mobile App,USA,15.0,Australia,4.4,4,692.8301886792453,3,9,0,2,1,34.0,8.059999999999999
42374.0,3.0,99.0,6,1.0,Web Development,UK,57.0,USA,1.1,462,423.74,4,8,8,2,3,6.0,140.84
14359.0,3.3,6.0,15,3.0,Marketing,Singapore,74.0,Ukraine,1.8,247,2051.285714285714,2,6,9,2,1,45.0,79.32
31919.0,2.2,4.0,5,4.0,Data Science,France,64.0,Pakistan,4.5,65,6383.8,0,3,5,2,2,20.0,22.8
9205.0,2.9,23.0,15,4.0,Marketing,Brazil,11.0,Australia,1.2,395,383.5416666666667,2,1,0,2,1,60.0,123.48
43380.0,4.2,27.0,15,6.0,Web Development,UK,20.0,Canada,1.9,250,1549.2857142857142,4,8,2,0,1,90.0,80.26
23736.0,4.9,61.0,0,1.0,Design,France,30.0,India,2.4,127,382.83870967741933,1,3,3,0,0,0.0,39.06
22919.0,4.7,16.0,18,1.0,Marketing,Australia,10.0,Australia,4.0,184,1348.1764705882354,2,0,0,0,1,18.0,62.199999999999996
20478.0,3.0,19.0,2,2.0,Marketing,Brazil,54.0,Philippines,3.2,187,1023.9,2,1,6,2,0,4.0,57.980000000000004
38109.0,2.6,2.0,5,4.0,Marketing,UK,58.0,Pakistan,4.8,182,12703.0,2,8,5,2,2,20.0,58.02
15858.0,2.9,36.0,3,7.0,Design,Australia,79.0,Canada,1.9,70,428.5945945945946,1,0,2,2,2,21.0,22.66
34677.0,3.8,89.0,3,6.0,Marketing,India,29.0,Bangladesh,4.5,65,385.3,2,5,1,0,2,18.0,22.2
29878.0,4.7,14.0,3,9.0,Mobile App,Australia,1.0,USA,3.0,455,1991.8666666666666,3,0,8,0,2,27.0,138.6
37834.0,1.6,50.0,9,7.0,Writing,Canada,58.0,Philippines,2.0,328,741.843137254902,5,2,6,1,3,63.0,101.89999999999999
11882.0,2.2,47.0,8,5.0,Design,Germany,21.0,India,3.0,249,247.54166666666666,1,4,3,2,3,40.0,78.3
15096.0,1.6,7.0,7,6.0,Mobile App,USA,15.0,USA,1.3,154,1887.0,3,9,8,1,3,42.0,48.81999999999999
34072.0,3.4,12.0,18,5.0,Design,UAE,67.0,USA,2.5,411,2620.923076923077,1,7,8,2,1,90.0,129.7
13721.0,2.2,47.0,16,1.0,Design,India,33.0,Pakistan,2.4,420,285.8541666666667,1,5,5,2,1,16.0,131.76
1779.0,2.3,2.0,16,9.0,Writing,UAE,38.0,Australia,1.6,78,593.0,5,7,0,2,1,144.0,28.839999999999996
46460.0,1.3,64.0,0,6.0,Data Science,Brazil,19.0,Ukraine,4.4,18,714.7692307692307,0,1,9,1,0,0.0,7.16
7583.0,2.4,72.0,19,4.0,Mobile App,Australia,4.0,UK,2.5,477,103.87671232876713,3,0,7,2,1,76.0,149.79999999999998
44361.0,4.4,30.0,13,5.0,Design,Australia,76.0,Australia,4.9,434,1431.0,1,0,0,0,1,65.0,136.06
18271.0,1.9,25.0,19,1.0,Design,India,89.0,Ukraine,4.6,268,702.7307692307693,1,5,9,1,1,19.0,87.94
30475.0,3.8,80.0,10,7.0,Web Development,India,81.0,Ukraine,1.8,44,376.2345679012346,4,5,9,0,3,70.0,16.919999999999998
46148.0,3.5,55.0,2,8.0,Marketing,Germany,58.0,India,3.0,261,824.0714285714286,2,4,3,2,0,16.0,80.1
48785.0,4.5,33.0,7,5.0,Data Science,India,70.0,Canada,3.4,221,1434.8529411764705,0,5,2,0,3,35.0,69.75999999999999
19563.0,1.5,8.0,9,2.0,Writing,India,12.0,Australia,4.3,128,2173.6666666666665,5,5,0,1,3,18.0,42.82
2606.0,4.9,61.0,16,8.0,Mobile App,UAE,79.0,Canada,4.5,105,42.03225806451613,3,7,2,0,1,128.0,38.1
25057.0,3.3,12.0,7,7.0,Design,Germany,17.0,UK,3.5,250,1927.4615384615386,1,4,7,2,3,49.0,78.5
49354.0,3.0,68.0,0,9.0,Marketing,UK,1.0,Australia,1.1,120,715.2753623188406,2,8,0,2,0,0.0,36.44
21107.0,4.6,40.0,19,4.0,Mobile App,Australia,14.0,Nigeria,2.9,229,514.8048780487804,3,0,4,0,1,76.0,75.56
38099.0,1.9,76.0,6,9.0,Writing,Australia,2.0,Pakistan,4.5,280,494.7922077922078,5,0,5,1,3,54.0,87.6
29029.0,1.2,0.0,8,4.0,Data Science,India,4.0,Australia,3.9,226,29029.0,0,5,0,1,3,32.0,71.75999999999999
36454.0,2.0,88.0,11,3.0,Web Development,Germany,66.0,USA,4.5,409,409.59550561797755,4,4,8,1,1,33.0,127.79999999999998
28356.0,3.1,46.0,8,3.0,Data Science,India,46.0,Philippines,3.7,396,603.3191489361702,0,5,6,2,3,24.0,122.67999999999999
3073.0,1.7,3.0,19,2.0,Web Development,Germany,50.0,UK,1.2,274,768.25,4,4,7,1,1,38.0,88.38
13308.0,1.7,99.0,2,3.0,Mobile App,UAE,60.0,Pakistan,4.9,137,133.08,3,7,5,1,0,6.0,43.660000000000004
35867.0,2.9,62.0,3,8.0,Data Science,Australia,52.0,Bangladesh,4.7,172,569.3174603174604,0,0,1,2,2,24.0,54.38
37301.0,1.1,51.0,9,8.0,Data Science,Canada,48.0,USA,1.5,326,717.3269230769231,0,2,8,1,3,72.0,101.1
41696.0,1.5,9.0,3,2.0,Data Science,Singapore,39.0,Philippines,1.5,270,4169.6,0,6,6,1,2,6.0,82.5
34572.0,2.7,27.0,8,2.0,Writing,Canada,70.0,Australia,3.2,214,1234.7142857142858,5,2,0,2,3,16.0,67.88000000000001
24252.0,1.3,5.0,0,2.0,Mobile App,UAE,60.0,Canada,4.0,227,4042.0,3,7,2,1,0,0.0,69.69999999999999
18185.0,2.6,26.0,4,7.0,Web Development,Brazil,30.0,Bangladesh,2.5,106,673.5185185185185,4,1,1,2,2,28.0,34.0
41901.0,2.9,11.0,8,6.0,Data Science,India,86.0,Philippines,1.5,158,3491.75,0,5,6,2,3,48.0,50.4
11872.0,2.8,61.0,4,1.0,Mobile App,Singapore,27.0,Canada,3.0,381,191.48387096774192,3,6,2,2,2,4.0,116.7
9496.0,4.5,51.0,5,2.0,Marketing,Canada,83.0,Ukraine,2.4,135,182.6153846153846,2,2,9,0,2,10.0,42.96
16958.0,3.1,47.0,18,1.0,Writing,Brazil,74.0,Australia,2.4,250,353.2916666666667,5,1,0,2,1,18.0,81.36
32389.0,2.9,66.0,7,7.0,Writing,Brazil,55.0,Canada,3.6,29,483.4179104477612,5,1,2,2,3,49.0,12.239999999999998
27165.0,2.6,45.0,9,6.0,Marketing,UAE,70.0,Philippines,4.5,97,590.5434782608696,2,7,6,2,3,54.0,33.599999999999994
38743.0,4.3,96.0,10,2.0,Mobile App,France,26.0,Philippines,3.2,96,399.41237113402065,3,3,6,0,3,20.0,33.08
32153.0,4.6,73.0,12,2.0,Web Development,France,42.0,Nigeria,3.8,256,434.5,4,3,4,0,1,24.0,81.92
27157.0,4.4,94.0,19,2.0,Mobile App,Brazil,67.0,Bangladesh,3.6,271,285.86315789473684,3,1,1,0,1,38.0,88.44
40452.0,3.0,14.0,3,8.0,Mobile App,Singapore,67.0,Philippines,3.2,369,2696.8,3,6,6,2,2,24.0,112.88000000000001
22680.0,1.5,70.0,10,7.0,Design,UAE,52.0,Pakistan,2.2,10,319.4366197183099,1,7,5,1,3,70.0,6.88
32396.0,2.1,35.0,11,1.0,Writing,Canada,6.0,Canada,2.5,410,899.8888888888889,5,2,2,2,1,11.0,127.3
